Date,Open,High,Low,Close,Adj Close,Volume,Open_Direction,High_Direction,Low_Direction,Close_Direction,Adj Close_Direction
2021/6/24,134.4499969,134.6399994,132.9299927,133.4100037,131.3460388,68711000,up,up,down,down,down
2021/6/25,133.4600067,133.8899994,132.8099976,133.1100006,131.0506897,70783700,down,down,down,down,down
2021/6/28,133.4100037,135.25,133.3500061,134.7799988,132.69487,62111300,down,up,up,up,up
2021/6/29,134.8000031,136.4900055,134.3500061,136.3300018,134.2208862,64556100,up,up,up,up,up
2021/6/30,136.1699982,137.4100037,135.8699951,136.9600067,134.841156,63261400,up,up,up,up,up
2021/7/1,136.6000061,137.3300018,135.7599945,137.2700043,135.1463318,52485800,up,down,down,up,up
2021/7/2,137.8999939,140,137.75,139.9600067,137.7947235,78852600,up,up,up,up,up
2021/7/6,140.0700073,143.1499939,140.0700073,142.0200043,139.8228455,108181800,up,up,up,up,up
2021/7/7,143.5399933,144.8899994,142.6600037,144.5700073,142.3333893,104911600,up,up,up,up,up
2021/7/8,141.5800018,144.0599976,140.6699982,143.2400055,141.0239868,105575500,down,down,down,down,down
2021/7/9,142.75,145.6499939,142.6499939,145.1100006,142.8650513,99890800,up,up,up,up,up
2021/7/12,146.2100067,146.3200073,144,144.5,142.2644653,76299700,up,up,up,down,down
2021/7/13,144.0299988,147.4600067,143.6300049,145.6399994,143.3868408,100827100,down,up,down,up,up
2021/7/14,148.1000061,149.5700073,147.6799927,149.1499939,146.8425293,127050800,up,up,up,up,up
2021/7/15,149.2400055,150,147.0899963,148.4799957,146.1828766,106820300,up,up,down,down,down
2021/7/16,148.4600067,149.7599945,145.8800049,146.3899994,144.1252289,93251400,down,down,down,down,down
2021/7/19,143.75,144.0700073,141.6699982,142.4499969,140.24617,121434600,down,down,down,down,down
2021/7/20,143.4600067,147.1000061,142.9600067,146.1499939,143.8889313,96350000,down,up,up,up,up
2021/7/21,145.5299988,146.1300049,144.6300049,145.3999939,143.1505432,74993500,up,down,up,down,down
2021/7/22,145.9400024,148.1999969,145.8099976,146.8000031,144.5289001,77338200,up,up,up,up,up
2021/7/23,147.5500031,148.7200012,146.9199982,148.5599976,146.2616425,71447400,up,up,up,up,up
2021/7/26,148.2700043,149.8300018,147.6999969,148.9900055,146.6849976,72434100,up,up,up,up,up
2021/7/27,149.1199951,149.2100067,145.5500031,146.7700043,144.4993744,104818600,up,down,down,down,down
2021/7/28,144.8099976,146.9700012,142.5399933,144.9799957,142.7370605,118931200,down,down,down,down,down
2021/7/29,144.6900024,146.5500031,144.5800018,145.6399994,143.3868408,56699500,down,down,up,up,up
2021/7/30,144.3800049,146.3300018,144.1100006,145.8600006,143.6034393,70440600,down,down,down,up,up
2021/8/2,146.3600006,146.9499969,145.25,145.5200043,143.268692,62880000,up,up,up,down,down
2021/8/3,145.8099976,148.0399933,145.1799927,147.3600006,145.0802307,64786600,down,up,down,up,up
2021/8/4,147.2700043,147.7899933,146.2799988,146.9499969,144.6765594,56368300,up,down,up,down,down
2021/8/5,146.9799957,147.8399963,146.1699982,147.0599976,144.7848663,46397700,down,up,down,up,up
2021/8/6,146.3500061,147.1100006,145.6300049,146.1399994,144.0946503,54126800,down,down,down,down,down
2021/8/9,146.1999969,146.6999969,145.5200043,146.0899963,144.0453644,48908700,down,down,down,down,down
2021/8/10,146.4400024,147.7100067,145.3000031,145.6000061,143.5621948,69023100,up,up,down,down,down
2021/8/11,146.0500031,146.7200012,145.5299988,145.8600006,143.8186035,48493500,down,down,up,up,up
2021/8/12,146.1900024,149.0500031,145.8399963,148.8899994,146.8061523,72282600,up,up,up,up,up
2021/8/13,148.9700012,149.4400024,148.2700043,149.1000061,147.0132294,59375000,up,up,up,up,up
2021/8/16,148.5399933,151.1900024,146.4700012,151.1199951,149.0049744,103296000,down,up,down,up,up
2021/8/17,150.2299957,151.6799927,149.0899963,150.1900024,148.0879974,92229700,up,up,up,down,down
2021/8/18,149.8000031,150.7200012,146.1499939,146.3600006,144.3115692,86326000,down,down,down,down,down
2021/8/19,145.0299988,148,144.5,146.6999969,144.6468353,86960300,down,down,down,up,up
2021/8/20,147.4400024,148.5,146.7799988,148.1900024,146.1159821,60549600,up,up,up,up,up
2021/8/23,148.3099976,150.1900024,147.8899994,149.7100067,147.6146851,60131800,up,up,up,up,up
2021/8/24,149.4499969,150.8600006,149.1499939,149.6199951,147.5259552,48606400,up,up,up,down,down
2021/8/25,149.8099976,150.3200073,147.8000031,148.3600006,146.2835846,58991300,up,down,down,down,down
2021/8/26,148.3500061,149.1199951,147.5099945,147.5399933,145.4750671,48597200,down,down,down,down,down
2021/8/27,147.4799957,148.75,146.8300018,148.6000061,146.5202637,55802400,down,down,down,up,up
2021/8/30,149,153.4900055,148.6100006,153.1199951,150.976944,90956700,up,up,up,up,up
2021/8/31,152.6600037,152.8000031,151.2899933,151.8300018,149.7050323,86453100,up,down,up,down,down
2021/9/1,152.8300018,154.9799957,152.3399963,152.5099945,150.3754883,80313700,up,up,up,up,up
2021/9/2,153.8699951,154.7200012,152.3999939,153.6499939,151.4995728,71115500,up,down,up,up,up
2021/9/3,153.7599945,154.6300049,153.0899963,154.3000031,152.1404724,57808700,down,down,up,up,up
2021/9/7,154.9700012,157.2599945,154.3899994,156.6900024,154.4970093,82278300,up,up,up,up,up
2021/9/8,156.9799957,157.0399933,153.9799957,155.1100006,152.9391327,74420200,up,down,down,down,down
2021/9/9,155.4900055,156.1100006,153.9499969,154.0700073,151.913681,57305700,down,down,down,down,down
2021/9/10,155,155.4799957,148.6999969,148.9700012,146.8850708,140893200,down,down,down,down,down
2021/9/13,150.6300049,151.4199982,148.75,149.5500031,147.4569702,102404300,down,down,up,up,up
2021/9/14,150.3500061,151.0700073,146.9100037,148.1199951,146.0469513,109296300,down,down,down,down,down
2021/9/15,148.5599976,149.4400024,146.3699951,149.0299988,146.9442291,83281300,down,down,down,up,up
2021/9/16,148.4400024,148.9700012,147.2200012,148.7899933,146.7075806,68034100,down,down,up,down,down
2021/9/17,148.8200073,148.8200073,145.7599945,146.0599976,144.0157928,129868800,up,down,down,down,down
2021/9/20,143.8000031,144.8399963,141.2700043,142.9400024,140.9394379,123478900,down,down,down,down,down
2021/9/21,143.9299927,144.6000061,142.7799988,143.4299927,141.4225922,75834000,up,down,up,up,up
2021/9/22,144.4499969,146.4299927,143.6999969,145.8500061,143.8087616,76404300,up,up,up,up,up
2021/9/23,146.6499939,147.0800018,145.6399994,146.8300018,144.7750092,64838200,up,up,up,up,up
2021/9/24,145.6600037,147.4700012,145.5599976,146.9199982,144.8637543,53477900,down,up,down,up,up
2021/9/27,145.4700012,145.9600067,143.8200073,145.3699951,143.3354187,74150700,down,down,down,down,down
2021/9/28,143.25,144.75,141.6900024,141.9100037,139.9238434,108972300,down,down,down,down,down
2021/9/29,142.4700012,144.4499969,142.0299988,142.8300018,140.8309784,74602000,down,down,up,up,up
2021/9/30,143.6600037,144.3800049,141.2799988,141.5,139.519577,89056700,up,down,down,down,down
2021/10/1,141.8999939,142.9199982,139.1100006,142.6499939,140.6535034,94639600,down,down,down,up,up
2021/10/4,141.7599945,142.2100067,138.2700043,139.1399994,137.1926422,98322000,down,down,down,down,down
2021/10/5,139.4900055,142.2400055,139.3600006,141.1100006,139.1350708,80861100,down,up,up,up,up
2021/10/6,139.4700012,142.1499939,138.3699951,142,140.0126038,83221100,down,down,down,up,up
2021/10/7,143.0599976,144.2200012,142.7200012,143.2899933,141.2845306,61732700,up,up,up,up,up
2021/10/8,144.0299988,144.1799927,142.5599976,142.8999939,140.9000244,58773200,up,down,down,down,down
2021/10/11,142.2700043,144.8099976,141.8099976,142.8099976,140.8112793,64452200,down,up,down,down,down
2021/10/12,143.2299957,143.25,141.0399933,141.5099945,139.5294495,73035900,up,down,down,down,down
2021/10/13,141.2400055,141.3999939,139.1999969,140.9100037,138.9378815,78762700,down,down,down,down,down
2021/10/14,142.1100006,143.8800049,141.5099945,143.7599945,141.7480011,69907100,up,up,up,up,up
2021/10/15,143.7700043,144.8999939,143.5099945,144.8399963,142.812851,67940300,up,up,up,up,up
2021/10/18,143.4499969,146.8399963,143.1600037,146.5500031,144.4989471,85589200,down,up,down,up,up
2021/10/19,147.0099945,149.1699982,146.5500031,148.7599945,146.6779785,76378900,up,up,up,up,up
2021/10/20,148.6999969,149.75,148.1199951,149.2599945,147.1710052,58418800,up,up,up,up,up
2021/10/21,148.8099976,149.6399994,147.8699951,149.4799957,147.3879089,61421000,up,down,down,up,up
2021/10/22,149.6900024,150.1799927,148.6399994,148.6900024,146.6089783,58883400,up,up,up,down,down
2021/10/25,148.6799927,149.3699951,147.6199951,148.6399994,146.5596771,50720600,down,down,down,down,down
2021/10/26,149.3300018,150.8399963,149.0099945,149.3200073,147.2301636,60893400,up,up,up,up,up
2021/10/27,149.3600006,149.7299957,148.4900055,148.8500061,146.7667542,56094900,up,down,down,down,down
2021/10/28,149.8200073,153.1699982,149.7200012,152.5700073,150.4346771,100077900,up,up,up,up,up
2021/10/29,147.2200012,149.9400024,146.4100037,149.8000031,147.7034607,124953200,down,down,down,down,down
2021/11/1,148.9900055,149.6999969,147.8000031,148.9600067,146.8751984,74588300,up,down,up,down,down
2021/11/2,148.6600037,151.5700073,148.6499939,150.0200043,147.9203796,69122000,down,up,up,up,up
2021/11/3,150.3899994,151.9700012,149.8200073,151.4900055,149.3697815,54511500,up,up,up,up,up
2021/11/4,151.5800018,152.4299927,150.6399994,150.9600067,148.8472137,60394600,up,up,up,down,down
2021/11/5,151.8899994,152.1999969,150.0599976,151.2799988,149.3804321,65463900,up,down,down,up,up
2021/11/8,151.4100037,151.5700073,150.1600037,150.4400024,148.5509644,55020900,down,down,up,down,down
2021/11/9,150.1999969,151.4299927,150.0599976,150.8099976,148.9163208,56787900,down,down,down,up,up
2021/11/10,150.0200043,150.1300049,147.8500061,147.9199982,146.0626068,65187100,down,down,down,down,down
2021/11/11,148.9600067,149.4299927,147.6799927,147.8699951,146.0132446,41000000,down,down,down,down,down
2021/11/12,148.4299927,150.3999939,147.4799957,149.9900055,148.1066284,63804000,down,up,down,up,up
2021/11/15,150.3699951,151.8800049,149.4299927,150,148.1164856,59222800,up,up,up,up,up
2021/11/16,149.9400024,151.4900055,149.3399963,151,149.1039276,59256200,down,down,down,up,up
2021/11/17,151,155,150.9900055,153.4900055,151.5626831,88807000,up,up,up,up,up
2021/11/18,153.7100067,158.6699982,153.0500031,157.8699951,155.8876953,137827700,up,up,up,up,up
2021/11/19,157.6499939,161.0200043,156.5299988,160.5500031,158.5340424,117305600,up,up,up,up,up
2021/11/22,161.6799927,165.6999969,161,161.0200043,158.9981232,117467900,up,up,up,up,up
2021/11/23,161.1199951,161.8000031,159.0599976,161.4100037,159.3832245,96041900,down,down,down,up,up
2021/11/24,160.75,162.1399994,159.6399994,161.9400024,159.9065704,69463600,down,up,up,up,up
2021/11/26,159.5700073,160.4499969,156.3600006,156.8099976,154.8409576,76959800,down,down,down,down,down
2021/11/29,159.3699951,161.1900024,158.7899933,160.2400055,158.2279358,88748200,down,up,up,up,up
2021/11/30,159.9900055,165.5200043,159.9199982,165.3000031,163.2243805,174048100,up,up,up,up,up
2021/12/1,167.4799957,170.3000031,164.5299988,164.7700043,162.7010651,152052500,up,up,up,down,down
2021/12/2,158.7400055,164.1999969,157.8000031,163.7599945,161.7037201,136739200,down,down,down,down,down
2021/12/3,164.0200043,164.9600067,159.7200012,161.8399963,159.8078156,118023100,up,up,up,down,down
2021/12/6,164.2899933,167.8800049,164.2799988,165.3200073,163.2441254,107497000,up,up,up,up,up
2021/12/7,169.0800018,171.5800018,168.3399963,171.1799927,169.0305328,120405400,up,up,up,up,up
2021/12/8,172.1300049,175.9600067,170.6999969,175.0800018,172.8815765,116998900,up,up,up,up,up
2021/12/9,174.9100037,176.75,173.9199982,174.5599976,172.3681335,108923700,up,up,up,down,down
2021/12/10,175.2100067,179.6300049,174.6900024,179.4499969,177.1966858,115402700,up,up,up,up,up
2021/12/13,181.1199951,182.1300049,175.5299988,175.7400055,173.5332947,153237000,up,up,up,down,down
2021/12/14,175.25,177.7400055,172.2100067,174.3300018,172.1410065,139380400,down,down,down,down,down
2021/12/15,175.1100006,179.5,172.3099976,179.3000031,177.048584,131063300,down,up,up,up,up
2021/12/16,179.2799988,181.1399994,170.75,172.2599945,170.0969849,150185800,up,up,down,down,down
2021/12/17,169.9299927,173.4700012,169.6900024,171.1399994,168.9910583,195432700,down,down,down,down,down
2021/12/20,168.2799988,170.5800018,167.4600067,169.75,167.6184998,107499100,down,down,down,down,down
2021/12/21,171.5599976,173.1999969,169.1199951,172.9900055,170.8178253,91185900,up,up,up,up,up
2021/12/22,173.0399933,175.8600006,172.1499939,175.6399994,173.4345398,92135300,up,up,up,up,up
2021/12/23,175.8500061,176.8500061,175.2700043,176.2799988,174.0664978,68356600,up,up,up,up,up
2021/12/27,177.0899963,180.4199982,177.0700073,180.3300018,178.0656891,74919600,up,up,up,up,up
2021/12/28,180.1600037,181.3300018,178.5299988,179.2899933,177.0387268,79144300,up,up,up,down,down
2021/12/29,179.3300018,180.6300049,178.1399994,179.3800049,177.127594,62348900,down,down,down,up,up
2021/12/30,179.4700012,180.5700073,178.0899963,178.1999969,175.9624023,59773000,up,down,down,down,down
2021/12/31,178.0899963,179.2299957,177.2599945,177.5700073,175.3403168,64062300,down,down,down,down,down
